,area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,ratio_length,perimeter_ratio_major,perimeter_ratio_minor,area_ratio_convex,area_ratio_bbox,peri_over_dia,Finding
5,112,171,280,38.34863371,4.722762566,72.45584412,11.94164264,130.8214286,0.65497076,0.992387653,8.119958007,1.88939832,15.34183502,0.65497076,0.4,6.067493919,Covid-19
6,150,211,308,20.95521579,14.23657879,63.35533906,13.81976598,134.6533333,0.710900474,0.733785555,1.471927778,3.023368487,4.45018006,0.710900474,0.487012987,4.584400283,Covid-19
1,108,207,266,23.19754841,15.82725515,67.59188309,11.72646029,161.462963,0.52173913,0.731089687,1.465670971,2.913751138,4.270600459,0.52173913,0.406015038,5.764048267,Covid-19
2,128,177,252,28.18866664,7.483618221,63.45584412,12.76615297,133.6875,0.723163842,0.964115478,3.766716287,2.251111943,8.479300018,0.723163842,0.507936508,4.970631658,Covid-19
1,1712,2170,3627,88.8046041,30.48633504,248.1309883,46.68817945,137.073014,0.788940092,0.939226979,2.912931449,2.794123017,8.139088809,0.788940092,0.47201544,5.314642619,Covid-19
2,5545,9822,28796,286.6098878,32.12746979,804.5178567,84.02448022,134.4431019,0.564548972,0.993697521,8.921022715,2.807013613,25.04143221,0.564548972,0.192561467,9.574803136,Covid-19
3,831,2937,5304,113.7231377,36.48068798,335.8355698,32.52786593,132.5030084,0.282941777,0.947152005,3.117351782,2.953097994,9.205845295,0.282941777,0.156674208,10.32454974,Covid-19
4,1708,3796,5781,137.2739715,34.30032022,457.1970055,46.63360529,131.8911007,0.449947313,0.968280008,4.002119241,3.330544024,13.32923432,0.449947313,0.295450614,9.80402443,Covid-19
5,2392,4162,16796,205.783235,21.00557182,497.6822869,55.18685524,132.8444816,0.574723691,0.994776582,9.796602385,2.418478293,23.69287022,0.574723691,0.142414861,9.018130943,Covid-19
1,140,145,150,33.1638612,5.529286059,64.65685425,13.35116236,172.6142857,0.965517241,0.986003225,5.997855934,1.949617804,11.69352672,0.965517241,0.933333333,4.842788405,Covid-19
2,345,485,660,27.34296756,20.20145088,100.7401154,20.95871282,137.4811594,0.711340206,0.673906042,1.353515038,3.684315361,4.986776246,0.711340206,0.522727273,4.806598394,Covid-19
4,158,170,186,64.29862535,3.123561869,117.4142136,14.1835062,151.4113924,0.929411765,0.998819344,20.58503338,1.826076575,37.58984726,0.929411765,0.849462366,8.278222036,Covid-19
5,22982,66406,115712,284.6494024,211.3057216,2370.331132,171.0601976,145.998129,0.346083185,0.67002694,1.347097467,8.327195181,11.21754354,0.346083185,0.1986138,13.85670755,Covid-19
1,198,239,374,19.80201253,14.44134606,61.69848481,15.87770229,139.2121212,0.828451883,0.684208144,1.371202688,3.115768395,4.272349998,0.828451883,0.529411765,3.885857267,Covid-19
2,116,133,204,18.27876559,8.722075438,47.21320344,12.15301556,130.9137931,0.872180451,0.878811103,2.095689922,2.582953602,5.413069833,0.872180451,0.568627451,3.884896156,Covid-19
4,196,258,357,19.89725109,16.03839699,67.45584412,15.79730834,133.5102041,0.759689922,0.59183254,1.240600984,3.390209222,4.205896896,0.759689922,0.549019608,4.270084667,Covid-19
1,463,654,950,34.65411008,21.4933509,124.3614357,24.27982515,132.425486,0.70795107,0.784423835,1.612317699,3.588648949,5.786042217,0.70795107,0.487368421,5.122007055,Covid-19
2,457,562,800,40.3738813,15.9931507,107.4619408,24.12199146,133.4857768,0.81316726,0.918196092,2.524448249,2.661669806,6.719247681,0.81316726,0.57125,4.454936524,Covid-19
3,132,217,284,73.4548191,2.73990706,113.4497475,12.96408963,138.6212121,0.608294931,0.999304091,26.8092375,1.544483383,41.40642182,0.608294931,0.464788732,8.751077069,Covid-19
4,42296,70584,124609,301.0767578,292.560484,2176.782971,232.0623618,149.5303811,0.599229287,0.236160982,1.029109447,7.229993398,7.440454505,0.599229287,0.339429736,9.380163824,Covid-19
6,158,257,360,22.24092737,12.96868719,73.31980515,14.1835062,130.4620253,0.614785992,0.812400309,1.71497138,3.296616366,5.653602717,0.614785992,0.438888889,5.169370967,Covid-19
7,1127,1912,6004,147.9384956,15.11856061,355.8294731,37.88061466,136.592724,0.589435146,0.994764395,9.785223567,2.405252749,23.53593588,0.589435146,0.187708195,9.393445073,Covid-19
9,405,544,1044,74.78835216,7.964621553,166.3553391,22.7081927,133.1901235,0.744485294,0.994313186,9.390069781,2.224348234,20.88678514,0.744485294,0.387931034,7.325785071,Covid-19
2,107,149,184,25.78538868,6.448605582,53.04163056,11.67204486,133.7943925,0.718120805,0.968223218,3.998599132,2.057042118,8.22528683,0.718120805,0.581521739,4.544330594,Covid-19
3,139,166,220,20.60980382,9.595510997,53.21320344,13.30339418,134.9352518,0.837349398,0.885005836,2.147858913,2.581936437,5.545635188,0.837349398,0.631818182,3.999971941,Covid-19
4,220,285,375,28.17274992,11.7229152,71.01219331,16.73656774,136.9818182,0.771929825,0.90931506,2.403220482,2.520598576,6.057554125,0.771929825,0.586666667,4.242936449,Covid-19
1,156747,255188,262144,667.5244692,436.7720389,5793.451332,446.7398336,174.100238,0.614241265,0.756221118,1.528313193,8.679009683,13.264245,0.614241265,0.597942352,12.96828914,Covid-19
2,107,159,300,26.5417177,6.347312732,64.45584412,11.67204486,131.1401869,0.672955975,0.970983925,4.181567668,2.428472974,10.15482407,0.672955975,0.356666667,5.522240951,Covid-19
3,255,362,574,48.76475124,8.311556617,96.87005769,18.01877032,150.5568627,0.70441989,0.985367729,5.867102096,1.986477019,11.65486348,0.70441989,0.444250871,5.376063736,Covid-19
5,259,334,500,29.6132705,13.88129181,81.66904756,18.1595441,133.3474903,0.775449102,0.8833296,2.133322382,2.757853023,5.883389578,0.775449102,0.518,4.497307151,Covid-19
7,416,584,918,50.55270295,13.63899317,135.6040764,23.01450957,133.96875,0.712328767,0.962917082,3.706483487,2.682429791,9.942381725,0.712328767,0.453159041,5.892112365,Covid-19
8,123,152,224,15.68695294,12.04646585,49.45584412,12.51433035,135.1056911,0.809210526,0.640534991,1.302203745,3.15267371,4.105423512,0.809210526,0.549107143,3.95193692,Covid-19
1,236,395,644,32.72693064,14.06844011,92.39087297,17.33448968,130.3135593,0.597468354,0.902889128,2.326265767,2.823083961,6.567243576,0.597468354,0.366459627,5.329887101,Covid-19
6,118,198,380,28.30589504,9.499577709,64.87005769,12.2573352,134.2881356,0.595959596,0.942003084,2.979700352,2.291750803,6.828730673,0.595959596,0.310526316,5.292345898,Covid-19
2,108,138,289,21.85175605,7.153907885,53.69848481,11.72646029,131.7407407,0.782608696,0.944891496,3.054520187,2.457399061,7.506175041,0.782608696,0.373702422,4.579257807,Covid-19
1,623,724,792,37.75567196,25.75530836,136.7695526,28.16430784,192.717496,0.860497238,0.731205428,1.465937485,3.622490226,5.31034421,0.860497238,0.786616162,4.856130439,Covid-19
2,188,317,468,36.1400154,10.08004461,83.9411255,15.47155566,130.6542553,0.593059937,0.960315374,3.58530312,2.322664353,8.327455753,0.593059937,0.401709402,5.425512945,Covid-19
4,271,358,513,26.96097413,16.83286301,81.59797975,18.57546545,132.498155,0.75698324,0.78115128,1.601686779,3.026521941,4.847540179,0.75698324,0.528265107,4.392782511,Covid-19
5,316,400,625,25.51234051,19.16927155,94.91168825,20.05850683,132.8829114,0.79,0.659878275,1.330897757,3.720226617,4.951241261,0.79,0.5056,4.73174245,Covid-19
6,5215,8951,17028,239.6102021,37.36078066,698.1919549,81.48585292,137.0387344,0.582616467,0.987769187,6.413415294,2.913865723,18.687831,0.582616467,0.306260277,8.568259764,Covid-19
7,85077,139663,187902,447.7324118,371.373385,2772.91396,329.1252053,163.5062238,0.60915919,0.55857521,1.205612545,6.193239281,7.466646969,0.60915919,0.452773254,8.425103624,Covid-19
1,165,250,300,22.97562602,17.98820915,94.76955262,14.49429284,155.9454545,0.66,0.622115163,1.277260334,4.124786525,5.268426213,0.66,0.55,6.538404714,Covid-19
2,109,129,176,14.83274428,10.45096119,44.38477631,11.78062436,131.0917431,0.84496124,0.709617454,1.419270822,2.992350941,4.246956379,0.84496124,0.619318182,3.767608146,Covid-19
3,109,123,192,17.22782305,8.874136538,43.21320344,11.78062436,130.7706422,0.886178862,0.857127128,1.941352037,2.508338014,4.869567112,0.886178862,0.567708333,3.668159013,Covid-19
1,190,292,323,23.0871276,20.83468093,101.3553391,15.55363345,178.6421053,0.650684932,0.430821593,1.108110447,4.390123397,4.8647416,0.650684932,0.588235294,6.516505573,Covid-19
3,133,181,483,31.84334934,7.086702512,64.56244584,13.01310338,129.6917293,0.73480663,0.974921528,4.493394394,2.027501729,9.110364902,0.73480663,0.275362319,4.961341194,Covid-19
4,130,152,264,25.62881954,7.304537758,56.87005769,12.86550197,130.8076923,0.855263158,0.958523755,3.508616203,2.218988573,7.785579261,0.855263158,0.492424242,4.420352804,Covid-19
1,165929,252226,259072,590.0960891,510.7557866,6569.02092,459.6382974,189.0877243,0.657858429,0.500828037,1.155339018,11.13212075,12.86137346,0.657858429,0.640474463,14.29171798,Covid-19
2,297,429,486,29.54815666,17.8184344,109.6690476,19.44613444,149.5387205,0.692307692,0.797718266,1.658291408,3.711536013,6.154808279,0.692307692,0.611111111,5.639632282,Covid-19
3,357,412,572,24.82913449,19.94548472,79.90559159,21.32009656,136.5266106,0.866504854,0.595561514,1.244849891,3.218218969,4.006199534,0.866504854,0.624125874,3.747900079,Covid-19
1,934,1405,1885,62.29805669,25.98377534,230.3797257,34.4848624,134.2955032,0.664768683,0.908866081,2.397575252,3.698024271,8.866291471,0.664768683,0.495490716,6.680604464,Covid-19
2,176997,222899,252416,589.778318,473.395485,3433.117062,474.720528,206.6978197,0.794068165,0.596427683,1.245846943,5.821029626,7.252111966,0.794068165,0.701211492,7.231869825,Covid-19
1,115672,153926,177552,507.8196921,368.6470468,2424.497654,383.7683737,187.2070337,0.751477983,0.687757164,1.377522746,4.774327762,6.576745087,0.751477983,0.651482383,6.317606714,Covid-19
2,829,1165,2700,75.26475228,18.09254574,190.6873375,32.48869931,131.6477684,0.711587983,0.970677532,4.159986845,2.53355431,10.5395526,0.711587983,0.307037037,5.869343544,Covid-19
3,351,536,561,60.1124565,11.24374039,173.9177849,21.14017692,160.1794872,0.654850746,0.982351328,5.3463042,2.893207083,15.46796518,0.654850746,0.625668449,8.226884078,Covid-19
2,130,187,320,23.8150632,10.46534637,59.45584412,12.86550197,141.2153846,0.695187166,0.898270815,2.275611562,2.496564616,5.681211306,0.695187166,0.40625,4.621338855,Covid-19
3,204,292,990,43.00340492,7.490820632,98.56854249,16.11647812,136.4656863,0.698630137,0.984711825,5.740813596,2.292110187,13.15857732,0.698630137,0.206060606,6.11601007,Covid-19
5,132,139,162,18.80892182,8.950093077,44.14213562,12.96408963,195.1818182,0.949640288,0.879530258,2.101533655,2.346872194,4.932030901,0.949640288,0.814814815,3.404954523,Covid-19
6,131,134,144,19.33354482,8.659016627,43.89949494,12.91488987,200.4427481,0.97761194,0.894096047,2.232764487,2.270638693,5.069801437,0.97761194,0.909722222,3.399138156,Covid-19
1,198183,242654,257536,591.8719837,535.8967276,4380.35779,502.3290084,190.8023393,0.816730818,0.424502529,1.104451573,7.400853412,8.173884191,0.816730818,0.769535133,8.72009722,Covid-19
1,210,260,342,20.88121057,15.01247515,64.04163056,16.35176762,153.1238095,0.807692308,0.69506532,1.390923905,3.066950086,4.265894192,0.807692308,0.614035088,3.916495882,Covid-19
1,575,712,775,36.46668336,29.82719423,147.5979797,27.0575819,224.6173913,0.80758427,0.575317755,1.222598515,4.04747474,4.948436604,0.80758427,0.741935484,5.454958255,Covid-19
2,132,146,240,16.43329465,11.63912903,47.45584412,12.96408963,213.6363636,0.904109589,0.705946565,1.411900719,2.887786359,4.077267636,0.904109589,0.55,3.660561249,Covid-19
3,132,145,240,16.86881649,11.55052222,48.04163056,12.96408963,214.219697,0.910344828,0.728800316,1.46043756,2.847955017,4.159260476,0.910344828,0.55,3.705746561,Covid-19
4,129,140,221,16.12413931,11.64201181,46.21320344,12.81592374,213.1085271,0.921428571,0.691868253,1.384995959,2.866088078,3.969520405,0.921428571,0.583710407,3.605920601,Covid-19
5,129,136,221,16.2843729,11.50314018,46.21320344,12.81592374,214.5193798,0.948529412,0.707821488,1.415645871,2.837886587,4.01744243,0.948529412,0.583710407,3.605920601,Covid-19
6,127,137,208,15.77169404,11.84788578,46.55634919,12.71618741,217.5354331,0.927007299,0.660061009,1.331182148,2.951892744,3.929506922,0.927007299,0.610576923,3.66118772,Covid-19
7,135,146,208,16.4528758,12.03390033,47.55634919,13.11058117,213.7037037,0.924657534,0.681931304,1.367210575,2.890458165,3.95186497,0.924657534,0.649038462,3.62732579,Covid-19
8,129,142,208,15.95553877,11.90211878,46.38477631,12.81592374,215.1937984,0.908450704,0.665996009,1.340562892,2.907126921,3.897186472,0.908450704,0.620192308,3.619308078,Covid-19
9,131,142,208,15.8822973,11.96443784,46.38477631,12.91488987,216.480916,0.922535211,0.657655183,1.327458717,2.920533185,3.876887234,0.922535211,0.629807692,3.591573508,Covid-19
2,123,148,260,23.84978285,7.011322456,53.59188309,12.51433035,130.902439,0.831081081,0.955812045,3.401609753,2.247059582,7.643619792,0.831081081,0.473076923,4.282441138,Covid-19
1,115600,153825,177552,507.8753414,368.0224756,2411.734198,383.6489168,187.2623875,0.751503332,0.689136543,1.380011752,4.748673545,6.553225301,0.751503332,0.651076868,6.286305245,Covid-19
2,759,1156,2700,76.88545946,18.77511916,225.4152596,31.08679486,131.7259552,0.656574394,0.969725904,4.095071716,2.93183212,12.00606279,0.656574394,0.281111111,7.251157947,Covid-19
3,355,542,572,60.29409637,11.24441288,175.746212,21.26029253,162.0619718,0.65498155,0.982456334,5.362138249,2.914816252,15.62964772,0.65498155,0.620629371,8.266406109,Covid-19
1,105,149,150,14.60630776,11.82208205,47.69238816,11.56244577,126.3047619,0.704697987,0.587282588,1.235510606,3.265191241,4.03417841,0.704697987,0.7,4.124766429,Covid-19
1,114,126,140,15.47354325,9.812558043,40.72792206,12.04779267,130.2894737,0.904761905,0.773209486,1.576912277,2.632100574,4.150591709,0.904761905,0.814285714,3.380529794,Covid-19
2,106,127,204,14.53658462,10.2591513,43.04163056,11.61737456,144.8962264,0.834645669,0.708463931,1.416938322,2.96091769,4.195437743,0.834645669,0.519607843,3.704936113,Covid-19
3,130559,196113,230912,492.4492714,433.6449254,3516.6816,407.7166684,197.0691335,0.665733531,0.473882635,1.135604829,7.141205814,8.109587808,0.665733531,0.565405869,8.625307406,Covid-19
4,141,173,280,17.96056742,11.64509553,55.69848481,13.39876023,144.5460993,0.815028902,0.76132527,1.542328903,3.101153963,4.782999388,0.815028902,0.503571429,4.156987948,Covid-19
5,116,145,924,43.70144302,3.814148681,79.87615434,12.15301556,133.9913793,0.8,0.996184046,11.45771879,1.827769264,20.94206624,0.8,0.125541126,6.572537816,Covid-19
1,139,180,273,22.61913344,9.388997917,56.04163056,13.30339418,131.2158273,0.772222222,0.909779914,2.409110497,2.477620582,5.968861753,0.772222222,0.509157509,4.212581376,Covid-19
3,198,301,374,37.98810332,8.870321303,86.18376618,15.87770229,133.0353535,0.657807309,0.972356175,4.282607363,2.268704111,9.715968931,0.657807309,0.529411765,5.427974693,Covid-19
2,109,178,288,20.99312703,12.06855563,66.6629509,11.78062436,130.1743119,0.612359551,0.818236836,1.739489601,3.175465514,5.52368924,0.612359551,0.378472222,5.658694213,Covid-19
3,69358,112039,147375,378.5128556,311.8719427,2969.531275,297.1688886,152.1532051,0.619052294,0.566676816,1.213680373,7.845258705,9.521636509,0.619052294,0.470622561,9.992739447,Covid-19
5,208,458,1215,97.41348479,5.419922042,152.2193001,16.27371578,131.3653846,0.454148472,0.998450989,17.97322619,1.56261015,28.08514567,0.454148472,0.171193416,9.353690463,Covid-19
7,193,252,799,45.75018617,5.667551643,99.87615434,15.67594438,132.7668394,0.765873016,0.992297156,8.072301596,2.183076457,17.62245157,0.765873016,0.24155194,6.371300633,Covid-19
1,255,380,486,32.99354846,13.73922676,88.254834,18.01877032,135.0313725,0.671052632,0.909171622,2.401412324,2.674911857,6.4235663,0.671052632,0.524691358,4.897938784,Covid-19
2,599,991,1683,54.31878111,22.4669044,161.1959595,27.61648941,138.1385643,0.60443996,0.910453207,2.417724318,2.967591617,7.17481842,0.60443996,0.355912062,5.836946076,Covid-19
4,112543,154862,177152,542.4473722,317.768231,3986.812588,378.5422012,142.5049625,0.726730896,0.810452238,1.707053504,7.349676287,12.54629066,0.726730896,0.635290598,10.53201618,Covid-19
5,293,441,532,30.04194101,18.22767473,120.3614357,19.31474014,130.8976109,0.664399093,0.794899657,1.64814994,4.00644671,6.603224905,0.664399093,0.55075188,6.231584523,Covid-19
1,21884,42856,69708,485.3254375,98.03309887,1560.390006,166.9238575,162.9848748,0.510640284,0.979386643,4.95062834,3.215141606,15.91697115,0.510640284,0.313938142,9.347914851,Covid-19
2,152,170,216,24.93786039,7.996878911,57.21320344,13.91159268,135.0855263,0.894117647,0.94719023,3.118449168,2.294230642,7.154441636,0.894117647,0.703703704,4.112627847,Covid-19
3,1458,2043,3984,98.19555379,24.16198495,283.0782105,43.08576628,135.4924554,0.713656388,0.969254632,4.064051607,2.882800693,11.71585079,0.713656388,0.365963855,6.570109688,Covid-19
4,181,248,368,23.55889146,12.78500432,70.52691193,15.1807891,132.4033149,0.72983871,0.839937747,1.842697185,2.993643061,5.51637764,0.72983871,0.491847826,4.645800128,Covid-19
1,107,155,270,19.94096679,8.81372804,54.69848481,11.67204486,135.7102804,0.690322581,0.89701948,2.262489459,2.743020707,6.206055435,0.690322581,0.396296296,4.686281234,Covid-19
1,509,854,950,47.40013752,32.59500552,189.4974747,25.45739437,176.5559921,0.596018735,0.726036325,1.454214742,3.99782542,5.81369666,0.596018735,0.535789474,7.443710535,Covid-19
1,926,1292,2640,65.49101871,21.36062215,203.8294731,34.33685802,156.7818575,0.716718266,0.945314203,3.065969626,3.112327112,9.542300392,0.716718266,0.350757576,5.93617136,Covid-19
1,177,309,496,36.69203428,10.04859521,86.14823228,15.01210843,131.7740113,0.572815534,0.961768677,3.651459087,2.347872882,8.573161772,0.572815534,0.356854839,5.738583138,Covid-19
1,230931,248655,262144,602.5967393,540.6994997,3739.879472,542.2457757,199.4665809,0.928720516,0.441456841,1.114476229,6.206272335,6.916742986,0.928720516,0.880931854,6.897019099,Covid-19
2,434,558,646,44.78086034,15.30012892,139.9472222,23.50714705,142.2419355,0.777777778,0.939821187,2.926828955,3.125157067,9.146800194,0.777777778,0.671826625,5.953390339,Covid-19
3,335,421,493,33.89441758,14.78082484,110.9766594,20.65272978,143.1164179,0.795724466,0.899905798,2.293134379,3.27418694,7.508150636,0.795724466,0.679513185,5.373462035,Covid-19
4,428,572,608,43.55848188,15.39760668,142.2253967,23.34408973,139.2897196,0.748251748,0.935437272,2.828912491,3.265159634,9.236850874,0.748251748,0.703947368,6.092565545,Covid-19
5,240,296,300,27.58623753,12.70973157,79.59188309,17.48077489,161.5625,0.810810811,0.88754177,2.170481523,2.885202558,6.262278841,0.810810811,0.8,4.55310955,Covid-19
